Id,Account_status,Salary,Internal_PD,External_PD,Loan_amount,Profit,Banking_with_bank,Months_on_book,External_utilisation,Internal_utilisation,Spend_percentage,Probability,Profit_score
1358,In_order,312000.0,0.0511425462459194,0.2102272727272727,39000.0,607.03,1,25.0,0.6439264214046823,0.7385,0.003117,0.4115422129759392,5.0
1364,In_order,1836000.0,0.0380848748639825,0.0795454545454545,42000.0,174.25,1,166.0,0.1577279963611553,0.462312,0.127508,0.3346163142978741,4.0
1383,In_order,141852.0,0.0859630032644178,0.1477272727272727,22500.0,-170.46,1,31.0,0.0462833333333333,0.121049,0.14477,0.466810910103743,5.0
1387,In_order,389448.0,0.162132752992383,0.5227272727272727,45000.0,-1339.59,1,231.0,0.4784022941417452,0.882451,0.100713,0.3871144253850215,4.0
1388,In_order,219024.0,0.1164309031556039,0.2045454545454545,15000.0,57.74,0,123.0,0.245449362843729,0.917009,0.096785,0.4812024842930035,5.0
1393,In_order,252000.0,0.0,0.8125,11500.0,-210.56,0,75.0,0.8513436790310371,0.794887,0.42695,0.4949302970448926,5.0
1395,In_order,129876.0,0.0081610446137105,0.2386363636363636,125700.0,263.26,0,99.0,0.240455486542443,0.19274,0.132489,0.5140679346965478,6.0
1422,In_order,148116.0,0.162132752992383,0.7045454545454546,25000.0,940.22,1,19.0,0.4599576783555018,0.933492,0.0034,0.6088270900310642,7.0
1424,In_order,154752.0,0.1430903155603917,0.4886363636363636,12000.0,173.87,1,15.0,0.7573611111111112,0.65511,0.254608,0.4935110169664097,5.0
1425,In_order,72000.0,0.0723612622415669,0.6420454545454546,7000.0,155.61,0,30.0,0.3594360603653693,0.752245,0.184634,0.5231390533829664,6.0
1433,In_order,244092.0,0.1838955386289444,0.625,18000.0,4439.35,0,22.0,0.401298755186722,0.889068,0.107707,0.6232989743829414,7.0
1435,In_order,765984.0,0.2589771490750815,0.5227272727272727,29000.0,748.79,1,72.0,0.4457225619568716,0.904702,0.117077,0.5147569946982212,6.0
1447,In_order,174000.0,0.0195865070729053,0.3522727272727273,27500.0,176.68,1,62.0,0.240271400132714,0.513824,0.00473,0.42167893937976,5.0
1449,In_order,216000.0,0.2410228509249183,0.3579545454545454,26000.0,-703.6,1,28.0,0.97312338501292,0.844428,0.041214,0.3219935520296786,4.0
1450,In_order,270000.0,0.0418933623503808,0.4090909090909091,33800.0,477.52,1,47.0,0.8011566558441559,0.779999,0.068069,0.5101743658534318,6.0
1458,In_order,225600.0,0.0625680087051142,0.1818181818181818,25000.0,19.5,1,29.0,0.679698521046644,0.77544,0.126475,0.3994037915381095,4.0
1460,In_arrears,75072.0,0.3922742110990206,0.3352272727272727,25000.0,-1003.79,0,135.0,0.3577972709551656,0.38423,0.093825,0.4173129226237091,5.0
1464,In_order,228552.0,0.0310119695321001,0.1306818181818181,50000.0,807.66,1,97.0,0.8006654991243433,0.460669,0.19859,0.4004093909462847,5.0
1469,In_order,105780.0,0.3068552774755169,0.7386363636363636,12000.0,-352.79,1,60.0,0.8039932126696833,0.944454,0.238217,0.4312110950584619,5.0
1474,In_order,540000.0,0.1964091403699673,0.8238636363636364,2000.0,-289.22,0,24.0,0.0753397435897435,0.88483,0.125087,0.6201372966572845,7.0
1476,In_order,156000.0,0.0375408052230685,0.2215909090909091,15000.0,99.59,0,334.0,0.7491431924882629,0.888989,0.218213,0.4646008123893734,5.0
1493,In_order,960000.0,0.0038084874863982,0.1931818181818181,121300.0,1303.55,1,332.0,1.120099358974359,0.806899,0.148,0.4300528588517993,5.0
1498,In_order,258816.0,0.4347116430903155,0.3579545454545454,8000.0,387.07,1,34.0,0.3025836431226766,0.932589,0.119434,0.5914918653483486,6.0
1504,In_order,360000.0,0.0092491838955386,0.2727272727272727,60400.0,822.37,1,50.0,0.5715268761360686,0.757355,0.258248,0.4792290287056091,5.0
1512,In_order,696000.0,0.0511425462459194,0.4886363636363636,139900.0,242.15,1,32.0,0.0589164810690423,0.238115,0.027547,0.3972697585343758,4.0
1524,In_order,369600.0,0.2638737758433079,0.5454545454545454,30000.0,62.94,0,80.0,0.1413869528854195,0.155736,0.166286,0.2529754587360177,3.0
1539,In_order,240000.0,0.1316648531011969,0.3636363636363636,7000.0,58.87,1,26.0,0.4848,0.944866,0.080041,0.4801200665469188,5.0
1543,In_order,2305620.0,0.0625680087051142,0.0284090909090909,25000.0,137.88,1,165.0,0.1241696570972886,0.663411,0.115092,0.3586750067674081,4.0
1544,In_order,252000.0,0.1316648531011969,0.2159090909090909,30100.0,356.33,1,20.0,1.1304862385321102,0.778362,0.0877,0.4825775387698648,5.0
1555,In_order,144000.0,0.6441784548422197,0.6931818181818182,10000.0,931.97,0,35.0,0.2576379477250726,0.845863,0.210371,0.5855715354146481,6.0
1558,In_order,104928.0,0.1430903155603917,0.3011363636363636,13000.0,295.4,0,35.0,0.7188442822384429,0.864982,0.066447,0.5593225087736671,6.0
1578,In_order,198780.0,0.0859630032644178,0.3125,50700.0,666.64,0,101.0,1.0846004169562196,0.66558,0.158176,0.1145263528448363,2.0
1607,In_arrears,930660.0,0.1877040261153427,0.096590909090909,40000.0,-1170.29,0,79.0,0.7615046222505578,0.569057,0.360595,0.4349357651375363,5.0
1609,In_order,192000.0,0.0511425462459194,0.2329545454545454,36000.0,213.72,1,28.0,0.7461283783783784,0.688371,0.211828,0.4413851992354519,5.0
1615,In_order,360000.0,0.0478781284004352,0.2670454545454545,85000.0,3230.01,1,120.0,0.4285000572934571,0.562164,0.046569,0.775003727434593,8.0
1624,In_order,212400.0,0.6915125136017409,0.3920454545454545,28000.0,-2558.85,1,141.0,0.4682401788565953,0.950961,0.377887,0.3732273576143573,4.0
1629,In_order,1359132.0,0.1757344940152339,0.1590909090909091,41300.0,1585.37,1,412.0,1.0846194225721786,0.875196,0.201818,0.4516099103110992,5.0
1638,In_order,696000.0,0.2752992383025027,0.6306818181818182,10500.0,412.9,1,24.0,0.6620605550883095,0.917881,0.125344,0.5324561379946026,6.0
1640,In_order,534000.0,0.0511425462459194,0.3238636363636363,69500.0,350.43,1,30.0,0.9832909144717372,0.731852,0.056071,0.4339623270161136,5.0
1649,In_order,321252.0,0.1583242655059847,0.1534090909090909,60000.0,-329.45,0,58.0,0.277663172939495,0.648234,0.168517,0.4021136710243346,5.0
1653,In_order,297156.0,0.1838955386289444,0.7329545454545454,3300.0,60.02,1,18.0,0.0261206896551724,0.702435,0.295524,0.7252059469300811,8.0
1672,In_order,130980.0,0.162132752992383,0.5170454545454546,20000.0,-187.73,1,15.0,0.7158613861386138,0.492711,0.228987,0.3005223025184074,4.0
1673,In_order,799992.0,0.0081610446137105,0.1306818181818181,30000.0,-152.31,1,91.0,0.1777,0.566745,0.476575,0.5104708067314659,6.0
1675,In_order,199992.0,0.6849836779107725,0.5738636363636364,33800.0,378.07,1,44.0,0.7659623307828134,0.630704,0.109907,0.365203358570301,4.0
1677,In_order,144000.0,0.0418933623503808,0.1647727272727272,22500.0,-60.06,1,17.0,0.2600885935769657,0.117506,0.303576,0.5265768212074844,6.0
1680,In_order,466716.0,0.1430903155603917,0.3068181818181818,75000.0,-1170.82,1,14.0,0.8045604963805584,0.90306,0.3936,0.2954997887209419,3.0
1683,In_order,660000.0,0.0478781284004352,0.1477272727272727,40500.0,-324.02,0,121.0,1.011748120300752,0.558036,0.299045,0.2809250607975287,3.0
1696,In_order,310704.0,0.2410228509249183,0.3693181818181818,33000.0,-786.45,1,18.0,0.383761491317671,0.663733,0.26362,0.342352383711251,4.0
1698,In_order,132000.0,0.4347116430903155,0.4090909090909091,5600.0,85.67,0,35.0,0.2937896551724138,0.850947,0.226667,0.5934128901192506,6.0
1705,In_order,120000.0,0.0092491838955386,0.2386363636363636,27600.0,-135.98,1,63.0,0.6960761346998536,0.619978,0.29409,0.4248709815941199,5.0
1713,In_order,1036020.0,0.647986942328618,0.4545454545454545,90000.0,2203.15,0,99.0,0.978368218709953,0.941506,0.080586,0.4456119027303814,5.0
1714,In_arrears,432000.0,0.2187159956474428,0.4375,21200.0,-194.96,1,267.0,0.7129385510996119,0.822768,0.048454,0.4748312367450149,5.0
1718,In_arrears,1284000.0,0.1458106637649618,0.0568181818181818,100000.0,-2218.53,0,308.0,1.0450714650331805,0.267512,0.097049,0.3208869944856123,4.0
1720,In_order,184080.0,0.3068552774755169,0.5397727272727273,8000.0,2623.98,0,15.0,0.4178336980306346,0.819237,0.063584,0.8895582185987583,9.0
1730,In_arrears,320268.0,0.1284004352557127,0.1420454545454545,66700.0,-2255.0,1,152.0,0.5033349123638087,0.751799,0.132142,0.2546816250781867,3.0
1745,In_order,192000.0,0.0,0.3409090909090909,27400.0,491.55,0,22.0,0.7619341563786008,0.575043,0.231688,0.4759416011640923,5.0
1749,In_order,244980.0,0.6849836779107725,0.5113636363636364,10000.0,323.65,0,125.0,0.6879138321995465,0.980344,0.263036,0.5994743804618426,6.0
1754,In_order,1020000.0,0.0310119695321001,0.125,23000.0,46.45,0,165.0,0.3035922330097087,0.806592,0.084826,0.4587114672009467,5.0
1758,In_order,396000.0,0.2415669205658324,0.3693181818181818,26800.0,1273.66,1,31.0,1.144078478002378,0.651967,0.06125,0.8377923268198807,9.0
1759,In_order,510000.0,0.2132752992383024,0.4431818181818182,85000.0,-66.91,1,57.0,0.9167127659574468,0.890753,0.10251,0.3137693204585618,4.0
1763,In_order,180144.0,0.0990206746463547,0.4886363636363636,14000.0,-48.93,0,75.0,0.1435015772870662,0.180535,0.094768,0.6499825681847113,7.0
1767,In_order,360000.0,0.0756256800870511,0.2727272727272727,19200.0,76.32,0,15.0,1.0636003600360036,0.581107,0.143249,0.5126819027833106,6.0
1771,In_order,505632.0,0.0511425462459194,0.2443181818181818,100200.0,11.66,1,36.0,1.1530037513397642,0.681645,0.234132,0.4651553949182757,5.0
1779,In_order,772788.0,0.0081610446137105,0.0795454545454545,5000.0,86.2,0,115.0,0.3274176094441712,0.425029,0.461194,0.842133271560116,9.0
1780,In_excess,108312.0,0.0756256800870511,0.6136363636363636,4000.0,205.38,1,39.0,0.2955016181229773,0.685917,0.241448,0.7461025365641758,8.0
1787,In_order,66000.0,0.0511425462459194,0.3693181818181818,30000.0,85.51,0,34.0,1.153276699029126,0.715253,0.069916,0.4476396417297857,5.0
1792,In_order,180000.0,0.0511425462459194,0.3181818181818182,35700.0,135.47,0,24.0,0.3015565766800689,0.386067,0.074613,0.4646311195034537,5.0
1801,In_order,903984.0,0.3068552774755169,0.5170454545454546,20000.0,522.39,1,13.0,0.7279210182767624,0.92603,0.361154,0.5751361817696394,6.0
1820,In_order,132000.0,0.7138193688792164,0.4147727272727273,24000.0,700.55,0,51.0,0.8474880952380952,0.616598,0.193202,0.5500459387635157,6.0
1824,In_order,444000.0,0.0489662676822633,0.125,117600.0,-844.63,1,169.0,0.4790094587493431,0.230242,0.034742,0.3504792757869049,4.0
1825,In_order,270000.0,0.0756256800870511,0.4943181818181818,60000.0,-326.8,1,79.0,0.2504185161699429,0.173146,0.034691,0.476778185306816,5.0
1827,In_order,96000.0,0.1430903155603917,0.1818181818181818,10400.0,97.84,0,68.0,0.4896920289855072,0.755272,0.06054,0.1611667165749513,2.0
1829,In_order,324000.0,0.0223068552774755,0.1931818181818181,10000.0,22.9,0,61.0,0.448576017130621,0.590716,0.068105,0.4637295882720375,5.0
1835,In_order,222120.0,0.162132752992383,0.3409090909090909,35900.0,-84.93,1,15.0,0.1131856540084388,0.055566,0.015592,0.1500830395915043,2.0
1860,In_order,108600.0,0.1838955386289444,0.6988636363636364,3000.0,166.0,0,32.0,0.1255267857142857,0.780978,0.196087,0.4439703350199303,5.0
1863,In_order,102000.0,0.0092491838955386,0.2329545454545454,14200.0,91.16,0,43.0,0.5832028985507246,0.510751,0.1625,0.4969207910729926,5.0
1865,In_order,132000.0,0.1316648531011969,0.2727272727272727,30800.0,47.5,1,45.0,0.5044925742574258,0.183576,0.065729,0.1394096446605807,2.0
1867,In_order,1440948.0,0.0310119695321001,0.0795454545454545,12500.0,97.39,1,230.0,0.6912667390517553,0.696699,0.157592,0.4760075457365041,5.0
1875,In_order,84000.0,0.162132752992383,0.3806818181818182,9000.0,6.91,0,18.0,0.9752784503631962,0.936217,0.343259,0.5588942579333925,6.0
1876,In_order,584988.0,0.0375408052230685,0.1136363636363636,4000.0,3.45,0,207.0,0.1958687050359712,0.843378,0.197504,0.742150326631877,8.0
1877,In_order,350436.0,0.2132752992383024,0.4715909090909091,43300.0,-956.27,1,118.0,1.0919721452754694,0.97664,0.056269,0.3874602707753463,4.0
1886,In_order,578676.0,0.0081610446137105,0.6136363636363636,28300.0,-170.96,1,160.0,0.4809149922720247,0.99886,0.066263,0.2897400942682437,3.0
1894,In_order,238128.0,0.6653971708378672,0.7784090909090909,29400.0,571.73,1,27.0,1.0528151260504202,0.97989,0.116297,0.4553414459970868,5.0
1909,In_order,468600.0,0.0310119695321001,0.4034090909090909,121100.0,978.48,1,180.0,0.622435125115848,0.578345,0.002545,0.4577019283659487,5.0
1913,In_order,498000.0,0.0310119695321001,0.2329545454545454,67500.0,-399.68,0,283.0,0.4784929810074319,0.282318,0.038056,0.2657067993219766,3.0
1930,In_order,420000.0,0.0380848748639825,0.1534090909090909,55200.0,110.93,0,520.0,0.2450935074100211,0.150158,0.005347,0.5250193396406253,6.0
1935,In_order,396000.0,0.1430903155603917,0.2784090909090909,65800.0,661.13,0,77.0,0.3377544303797468,0.732745,0.07722,0.2546080329070789,3.0
1940,In_order,127980.0,0.0223068552774755,0.1931818181818181,15000.0,256.86,0,72.0,0.2738998035363458,0.595036,0.172748,0.483039919125966,5.0
1949,In_order,696000.0,0.3068552774755169,0.6590909090909091,37500.0,-983.32,1,15.0,0.3187231182795699,0.867381,0.417332,0.3095913467403625,4.0
1960,In_order,228000.0,0.0038084874863982,0.2102272727272727,86700.0,-129.06,1,332.0,0.0373944080904223,0.048273,0.012371,0.3578518759020724,4.0
1965,In_order,204000.0,0.0092491838955386,0.2613636363636363,19500.0,38.64,1,48.0,0.3750841750841751,0.230293,0.085054,0.486605718315595,5.0
1970,In_order,550008.0,0.0272034820457018,0.0795454545454545,25000.0,719.21,1,187.0,0.4189029275808937,0.658066,0.115643,0.6074491757494284,7.0
1974,In_order,216000.0,0.1316648531011969,0.3238636363636363,35000.0,-186.56,1,68.0,0.8558246346555324,0.908544,0.08531,0.4263429138696529,5.0
1980,In_order,255096.0,0.1316648531011969,0.5568181818181818,20000.0,563.38,1,19.0,0.3599523809523809,0.625408,0.119278,0.5376037761876256,6.0
1982,In_order,360000.0,0.0092491838955386,0.1988636363636363,57500.0,459.39,1,46.0,0.1953865213082259,0.350929,0.086261,0.5510794023378937,6.0
2001,In_order,755028.0,0.0092491838955386,0.1420454545454545,110000.0,2379.52,1,48.0,0.1872488652062364,0.586913,0.087873,0.5648122063543072,6.0
2005,In_order,1328532.0,0.0756256800870511,0.3352272727272727,64900.0,2372.17,1,29.0,0.5707505518763797,0.723637,0.70265,0.5974665909343184,6.0
2035,In_order,456000.0,0.2132752992383024,0.3863636363636363,22500.0,254.6,0,55.0,0.3355661375661375,0.948983,0.198469,0.5855240840656859,6.0
2051,In_order,242244.0,0.162132752992383,0.3011363636363636,26000.0,349.43,0,30.0,1.1479022222222222,0.7651,0.230418,0.4072074790450301,5.0
2053,In_order,529740.0,0.1964091403699673,0.7443181818181818,20800.0,-1727.46,1,20.0,0.4372295643661282,0.899554,0.290637,0.3046020765437058,4.0
2059,In_order,132000.0,0.0380848748639825,0.3125,10000.0,136.9,0,152.0,0.3184368308351177,0.812435,0.281343,0.4927512505394402,5.0
2060,In_order,600000.0,0.0489662676822633,0.4318181818181818,37500.0,181.8,0,409.0,0.4227541589648798,0.105439,0.151223,0.7025135112187834,8.0
2062,In_order,131400.0,0.0038084874863982,0.6590909090909091,17600.0,636.42,1,116.0,0.6658153153153153,0.855933,1.248257,0.8978417371996861,9.0
2065,In_order,420000.0,0.0038084874863982,0.375,40000.0,3.42,1,60.0,0.9502969348659004,0.486979,0.019176,0.2963704677157077,3.0
2066,In_order,72600.0,0.0418933623503808,0.1931818181818181,13200.0,81.08,0,136.0,0.3454954954954955,0.469508,0.040028,0.5184020826775019,6.0
2069,In_order,724812.0,0.0511425462459194,0.0909090909090909,144500.0,942.47,1,36.0,0.5210520833333333,0.843745,0.155697,0.4165823599783454,5.0
2074,In_order,105600.0,0.0380848748639825,0.1420454545454545,40500.0,43.85,1,137.0,0.396459450930893,0.482485,0.113587,0.3949828252183717,4.0
2082,In_order,108000.0,0.0223068552774755,0.1931818181818181,10700.0,206.75,0,39.0,0.1809302325581395,0.550775,0.177959,0.5964706144434833,6.0
2087,In_order,167112.0,0.0418933623503808,0.5227272727272727,11000.0,525.76,1,16.0,0.4098706896551724,0.802127,0.405252,0.6687069898367062,7.0
2101,In_order,201816.0,0.1284004352557127,0.4602272727272727,8500.0,189.33,0,143.0,0.3254973821989528,0.861568,0.144,0.5360469156742851,6.0
2108,In_order,300000.0,0.0756256800870511,0.2102272727272727,10000.0,-6.29,1,107.0,0.167568265068265,0.520405,0.050151,0.5327451068175132,6.0
2117,In_arrears,2026164.0,0.2415669205658324,0.1647727272727272,29700.0,-497.89,1,61.0,0.2163521241830065,0.320785,0.152035,0.4715064960123409,5.0
2127,In_order,353400.0,0.0380848748639825,0.3352272727272727,25400.0,-106.84,1,203.0,0.7077963831212324,0.836851,0.115817,0.4593350864364912,5.0
2130,In_order,492000.0,0.0081610446137105,0.1193181818181818,10000.0,219.95,0,122.0,0.586624649859944,0.47315,0.41,0.9367071056478766,10.0
2147,In_order,348000.0,0.0,0.3693181818181818,17300.0,319.83,1,33.0,0.8942829457364341,0.452451,0.314865,0.676471405886284,7.0
2152,In_order,466572.0,0.1583242655059847,0.5568181818181818,22300.0,281.47,1,47.0,0.2016110603290676,0.638333,0.39127,0.440121667020466,5.0
2158,In_order,252336.0,0.3068552774755169,0.3352272727272727,17000.0,-185.16,0,72.0,0.4593669402110199,0.866972,0.029069,0.4042480781109618,5.0
2160,In_order,120000.0,0.0310119695321001,0.4318181818181818,41100.0,290.76,1,122.0,0.5521694816540478,0.405478,0.229027,0.3914615689692204,4.0
2161,In_order,277332.0,0.0081610446137105,0.2102272727272727,42500.0,-197.99,0,96.0,0.415473781048758,0.28383,0.058976,0.3344939762805379,4.0
2180,In_arrears,735120.0,0.9885745375408048,0.4261363636363636,40000.0,-1244.87,0,95.0,1.0499556327160493,0.904009,0.006918,0.2249829523063046,3.0
2207,In_order,493740.0,0.0478781284004352,0.2329545454545454,41000.0,545.09,0,208.0,0.8356730991449041,0.757665,0.163911,0.4712859470021254,5.0
2226,In_order,60000.0,0.1022850924918389,0.5,15000.0,2191.9,0,54.0,1.1325366876310272,0.989929,0.510008,0.7732363605443482,8.0
2232,In_order,611256.0,0.0310119695321001,0.6420454545454546,97600.0,141.55,1,210.0,0.856327201933405,0.902064,0.01075,0.3487492499234783,4.0
2238,In_order,660000.0,0.0990206746463547,0.2386363636363636,45000.0,391.9,0,83.0,0.423163912157573,0.727705,0.144566,0.4487153448038131,5.0
2244,In_order,144000.0,0.1316648531011969,0.6136363636363636,15500.0,1161.99,0,28.0,0.4493706047819972,0.865878,0.082544,0.4536892235989832,5.0
2247,In_order,256032.0,0.0195865070729053,0.3238636363636363,104900.0,673.66,1,100.0,0.2196409941699908,0.506031,0.077426,0.4863191958299173,5.0
2264,In_order,60000.0,0.0990206746463547,0.2443181818181818,10000.0,289.86,1,95.0,0.5421381578947368,0.645167,0.751078,0.6154809498976106,7.0
2268,In_order,132000.0,0.1284004352557127,0.5568181818181818,10000.0,-83.59,0,69.0,0.295498127340824,0.702675,0.21487,0.3360397255084528,4.0
2274,In_order,358560.0,0.1131664853101196,0.2897727272727273,22000.0,6226.3,0,19.0,0.5284027149321266,0.76522,0.121918,0.8233762898729988,9.0
2291,In_order,720000.0,0.0418933623503808,0.6761363636363636,15000.0,992.99,0,19.0,0.6395764909248055,0.869683,0.255179,0.5847994097289075,6.0
2309,In_order,384000.0,0.0511425462459194,0.4886363636363636,20000.0,-175.3,1,21.0,0.1080211335254563,0.483775,0.203059,0.3860394791282364,4.0
2321,In_order,373896.0,0.1583242655059847,0.4204545454545454,70000.0,-1561.35,1,51.0,0.6234023868498086,0.409786,0.030062,0.0569468722865095,1.0
2331,In_order,180000.0,0.0859630032644178,0.625,25000.0,299.85,0,117.0,0.6418193303853443,0.85047,0.015962,0.4548780810304091,5.0
2343,In_order,207252.0,0.0,0.5,29500.0,795.29,0,91.0,1.04723487544484,0.915392,0.094267,0.5368747238381384,6.0
2346,In_order,111468.0,0.0038084874863982,0.2272727272727272,10000.0,233.6,0,22.0,0.224304932735426,0.594442,0.522011,0.6657453508937816,7.0
2353,In_order,120000.0,0.0859630032644178,0.25,21500.0,2167.51,1,294.0,0.456431570109152,0.800513,0.140912,0.4829706098620166,5.0
2356,In_order,72000.0,0.0418933623503808,0.3409090909090909,10000.0,99.05,1,14.0,0.2223700305810397,0.554413,0.408521,0.8015116122225774,9.0
